survey_series_id,survey_series_desc,survey_id,survey_desc,year,fishing_event_id,latitude,longitude,fe_end_deployment_time,fe_begin_retrieval_time,depth_m,hook_code,skate_count,lglsp_hook_count,area_swept_km2,ye_count,dogfish_count
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356217,49.1827,-123.3821,10/21/2008 8:40,10/21/2008 10:39,247,1,2,300,0.006689019,NA,200
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356221,49.350016,-124.311,10/22/2008 8:11,10/22/2008 10:09,72,1,2,400,0.008918692,NA,74
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356223,49.369283,-124.315983,10/22/2008 13:11,10/22/2008 15:09,183,1,2,400,0.008918692,NA,143
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356224,49.368966,-124.3266,10/22/2008 14:21,10/22/2008 16:12,139,1,2,400,0.008918692,7,41
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356226,49.543,-124.607183,NA,10/19/2005 11:03,130,1,2,449,0.010011232,NA,325
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369542,49.185,-123.783333,10/10/1989 11:42,10/10/1989 13:59,55,3,NA,500,0.011148365,NA,186
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369543,49.174166,-123.778166,10/10/1989 12:44,10/10/1989 15:45,9,3,NA,500,0.011148365,NA,190
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369549,48.908833,-123.355,10/12/1989 7:15,10/12/1989 9:45,27,3,NA,500,0.011148365,NA,2
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369554,49.175333,-123.2975,10/13/1989 7:20,10/13/1989 9:29,42,3,NA,500,0.011148365,NA,233
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369560,49.380833,-123.7225,10/14/1989 8:01,10/14/1989 11:24,106,3,NA,500,0.011148365,NA,198
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369561,49.383333,-123.747333,10/14/1989 10:44,10/14/1989 13:05,135,3,NA,500,0.011148365,1,218
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369562,49.3385,-123.723833,10/14/1989 14:25,10/14/1989 16:35,37,3,NA,500,0.011148365,2,212
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369563,49.341833,-123.769166,10/14/1989 15:00,10/14/1989 17:35,238,3,NA,500,0.011148365,NA,131
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369539,49.192,-123.757166,10/30/1986 7:56,10/30/1986 10:56,187,3,NA,500,0.011148365,NA,111
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,116343,49.52945,-124.579016,50:25.0,36:46.0,68,1,1,294,0.06555238502399999,18,3
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,116345,49.545033,-124.591816,05:03.0,53:50.0,136,1,1,299,0.066667221504,15,57
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,117260,49.581116,-124.612883,29:38.0,17:44.0,174,1,1,306,0.068227992576,0,207
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,120031,49.693516,-124.27925,57:14.0,44:44.0,70,1,1,298,0.06644425420799999,1,15
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,120033,49.703416,-124.306116,10:53.0,58:00.0,229,1,1,295,0.06577535232,0,205
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,122193,49.6851,-124.295933,59:33.0,48:16.0,222,1,1,305,0.06800502527999999,2,190
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,122195,49.711366,-124.297366,53:26.0,42:42.0,130,1,1,298,0.06644425420799999,18,96
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,124049,49.844216,-124.723583,17:37.0,07:12.0,140,1,1,298,0.06644425420799999,1,219
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,124365,49.829633,-124.746016,28:32.0,16:23.0,179,1,1,298,0.06644425420799999,0,226
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,124675,49.859066,-124.7518,01:45.0,51:56.0,99,1,1,298,0.06644425420799999,8,44
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,125603,49.996333,-125.082933,05:04.0,53:52.0,233,1,1,300,0.0668901888,0,201
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,126223,49.988683,-125.104016,15:45.0,04:36.0,138,1,1,297,0.066221286912,0,208
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,127458,49.979833,-125.111316,38:54.0,28:12.0,61,1,1,303,0.06755909068799999,0,12
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,127771,49.985583,-125.099916,49:23.0,39:05.0,152,1,1,300,0.0668901888,8,40
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,129327,49.811082999999996,-124.755783,57:58.0,44:36.0,221,1,1,302,0.067336123392,0,217
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,129952,49.783083,-124.837733,08:43.0,56:42.0,219,1,1,298,0.06644425420799999,0,211
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,131197,49.7817,-124.86915,15:28.0,04:41.0,149,1,1,303,0.06755909068799999,0,242
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,131199,49.767633,-124.891066,21:20.0,10:27.0,67,1,1,299,0.066667221504,7,108
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,131821,49.788433,-124.857016,11:05.0,00:58.0,181,1,1,299,0.066667221504,0,235
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,134017,49.357383,-124.308633,39:15.0,27:27.0,116,1,1,297,0.066221286912,0,15
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,134647,49.355233,-124.3271,57:53.0,46:16.0,63,1,1,302,0.067336123392,0,11
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,136217,49.372583,-124.329533,46:05.0,34:38.0,163,1,1,302,0.067336123392,1,97
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,136844,49.383716,-124.325433,52:23.0,41:43.0,258,1,1,298,0.06644425420799999,0,115
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,138099,49.498466,-124.0473,40:05.0,31:16.0,78,1,1,295,0.06577535232,5,17
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,139033,49.478016,-124.06335,36:05.0,26:22.0,288,1,1,298,0.06644425420799999,0,208
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,140906,49.4804,-124.032666,59:34.0,49:29.0,141,1,1,300,0.0668901888,1,132
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,141527,49.468283,-124.033583,01:05.0,50:37.0,185,1,1,296,0.06599831961599999,0,207
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,143401,49.135333,-123.308116,22:34.0,13:04.0,83,1,1,297,0.066221286912,0,45
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,143403,49.189333,-123.381133,30:03.0,20:14.0,249,1,1,301,0.06711315609599999,0,222
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,146517,49.171766,-123.3494,20:05.0,09:24.0,191,1,1,295,0.06577535232,0,208
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,147448,49.147266,-123.3264,24:31.0,14:20.0,136,1,1,299,0.066667221504,0,117
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,151176,48.9409,-123.422766,36:49.0,26:27.0,102,1,1,298,0.06644425420799999,0,231
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,151178,48.935383,-123.400633,30:31.0,19:45.0,133,1,1,294,0.06555238502399999,0,250
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,152105,48.98085,-123.3888,16:51.0,06:36.0,252,1,1,293,0.065329417728,0,192
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,152724,48.958,-123.4008,26:21.0,15:11.0,192,1,1,301,0.06711315609599999,0,206
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,153649,48.9988,-123.542833,38:25.0,26:58.0,56,1,1,297,0.066221286912,0,131
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,153651,49.022583,-123.532366,42:10.0,31:03.0,186,1,1,297,0.066221286912,0,221
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,154575,49.061683,-123.598416,15:05.0,04:03.0,125,1,1,299,0.066667221504,0,34
76,Strait of Georgia Dogfish Longline,542,2019 Strait of Georgia Longline Dogfish Survey,2019,155195,49.07665,-123.569316,15:51.0,05:10.0,230,1,1,300,0.0668901888,0,211
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.538333333333334,-124.6025,11/13/2004 7:15,11/13/2004 9:19,53,1,NA,250,0.055741823999999995,0,13
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.538333333333334,-124.6025,11/13/2004 7:15,11/13/2004 9:19,53,3,NA,250,0.055741823999999995,0,12
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.538666666666664,-124.61866666666667,11/13/2004 8:49,11/13/2004 11:13,91.4,1,NA,250,0.055741823999999995,0,24
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.538666666666664,-124.61866666666667,11/13/2004 8:49,11/13/2004 11:13,91.4,3,NA,250,0.055741823999999995,0,2
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.5345,-124.58783333333334,11/13/2004 10:52,11/13/2004 13:39,144.9,1,NA,250,0.055741823999999995,1,90
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.5345,-124.58783333333334,11/13/2004 10:52,11/13/2004 13:39,144.9,3,NA,250,0.055741823999999995,0,38
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.56633333333333,-124.6045,11/13/2004 13:00,11/13/2004 15:01,175.6,1,NA,250,0.055741823999999995,0,132
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.56633333333333,-124.6045,11/13/2004 13:00,11/13/2004 15:01,175.6,3,NA,250,0.055741823999999995,0,68
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.7075,-124.3055,11/15/2004 12:45,11/15/2004 14:53,220,1,NA,250,0.055741823999999995,2,91
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.7075,-124.3055,11/15/2004 12:45,11/15/2004 14:53,220,3,NA,250,0.055741823999999995,0,56
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.72416666666667,-124.3045,11/15/2004 14:11,11/15/2004 17:09,150,1,NA,250,0.055741823999999995,0,27
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.72416666666667,-124.3045,11/15/2004 14:11,11/15/2004 17:09,150,3,NA,250,0.055741823999999995,0,13
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.69683333333333,-124.28383333333333,11/15/2004 16:41,11/15/2004 18:50,73.2,1,NA,250,0.055741823999999995,1,23
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.69683333333333,-124.28383333333333,11/15/2004 4:41,11/15/2004 18:50,73.2,3,NA,250,0.055741823999999995,1,9
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.703833333333336,-124.27433333333333,11/15/2004 18:30,11/15/2004 20:40,54.9,1,NA,250,0.055741823999999995,0,0
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.703833333333336,-124.27433333333333,11/15/2004 18:30,11/15/2004 20:40,54.9,3,NA,250,0.055741823999999995,0,3
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.4695,-124.03783333333334,11/17/2004 6:11,11/17/2004 8:23,195.7,1,NA,250,0.055741823999999995,12,120
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.4695,-124.03783333333334,11/17/2004 6:11,11/17/2004 8:23,195.7,3,NA,250,0.055741823999999995,0,51
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.4975,-124.04583333333333,11/17/2004 7:33,11/17/2004 10:32,75,1,NA,250,0.055741823999999995,0,11
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.4975,-124.04583333333333,11/17/2004 7:33,11/17/2004 10:32,75,3,NA,250,0.055741823999999995,1,30
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.51583333333333,-124.04633333333334,11/17/2004 10:16,11/17/2004 12:03,34.7,1,NA,250,0.055741823999999995,0,1
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.51583333333333,-124.04633333333334,11/17/2004 10:16,11/17/2004 12:03,34.7,3,NA,250,0.055741823999999995,0,0
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.38216666666667,-123.723,11/19/2004 8:29,11/19/2004 10:35,109.7,1,NA,250,0.055741823999999995,0,55
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.38216666666667,-123.723,11/19/2004 8:29,11/19/2004 10:35,109.7,3,NA,250,0.055741823999999995,0,28
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.37866666666667,-123.72716666666666,11/19/2004 9:47,11/19/2004 12:03,113.4,1,NA,250,0.055741823999999995,0,64
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.37866666666667,-123.72716666666666,11/19/2004 9:47,11/19/2004 12:03,113.4,3,NA,250,0.055741823999999995,0,72
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.36183333333334,-123.72983333333333,11/19/2004  13:24:00 PM,11/19/2004  15:36:00 PM,182.9,1,NA,250,0.055741823999999995,0,154
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.36183333333334,-123.72983333333333,11/19/2004  13:24:00 PM,11/19/2004  15:36:00 PM,182.9,3,NA,250,0.055741823999999995,0,90
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.34016666666667,-123.71166666666667,11/19/2004  14:29:00 PM,11/19/2004  16:52:00 PM,91.4,1,NA,250,0.055741823999999995,2,14
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.34016666666667,-123.71166666666667,11/19/2004  14:29:00 PM,11/19/2004  16:52:00 PM,91.4,3,NA,250,0.055741823999999995,0,12
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.0935,-123.59233333333333,11/20/2004 7:38,11/20/2004 9:57,239.6,1,NA,250,0.055741823999999995,0,140
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.0935,-123.59233333333333,11/20/2004 7:38,11/20/2004 9:57,239.6,3,NA,250,0.055741823999999995,0,106
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.06933333333333,-123.6035,11/20/2004 9:02,11/20/2004 11:07,120.7,1,NA,250,0.055741823999999995,4,27
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.06933333333333,-123.6035,11/20/2004 9:02,11/20/2004 11:07,120.7,3,NA,250,0.055741823999999995,0,15
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.01166666666666,-123.56133333333334,11/20/2004 12:51,11/20/2004  15:02:00 PM,45.7,1,NA,250,0.055741823999999995,0,2
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.01166666666666,-123.56133333333334,11/20/2004 12:51,11/20/2004  15:02:00 PM,45.7,3,NA,250,0.055741823999999995,0,0
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,48.99916666666667,-123.5445,11/20/2004  14:32:00 PM,11/20/2004  16:34:00 PM,64,1,NA,250,0.055741823999999995,1,1
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,48.99916666666667,-123.5445,11/20/2004  14:32:00 PM,11/20/2004  16:34:00 PM,64,3,NA,250,0.055741823999999995,0,8
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.015166666666666,-123.46866666666666,11/21/2004 7:30,11/21/2004 9:38,239.6,1,NA,250,0.055741823999999995,0,126
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.015166666666666,-123.46866666666666,11/21/2004 7:30,11/21/2004 9:38,239.6,3,NA,250,0.055741823999999995,0,86
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.00416666666667,-123.471,11/21/2004 8:50,11/21/2004 10:58,219.5,1,NA,250,0.055741823999999995,0,130
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.00416666666667,-123.471,11/21/2004 8:50,11/21/2004 10:58,219.5,3,NA,250,0.055741823999999995,0,65
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.01,-123.459,11/21/2004 12:12,11/21/2004  13:48:00 PM,245.1,1,NA,250,0.055741823999999995,0,124
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.01,-123.459,11/21/2004 12:12,11/21/2004  13:48:00 PM,245.1,3,NA,250,0.055741823999999995,0,74
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.158,-123.86333333333333,11/22/2004 8:04,11/22/2004 9:28,69,1,NA,250,0.055741823999999995,4,0
76,Strait of Georgia Dogfish Longline,NA,2004 Strait of Georgia Dogfish Longline Survey,2004,NA,49.158,-123.86333333333333,11/22/2004 8:04,11/22/2004 9:28,69,3,NA,250,0.055741823999999995,3,19
